ocd_id,fips,name,results_name
ocd-division/country:us/state:oh/county:noble/place:seneca,,Seneca township,
ocd-division/country:us/state:oh/county:noble/place:sharon,,Sharon township,
ocd-division/country:us/state:oh/county:noble/place:stock,,Stock township,
ocd-division/country:us/state:oh/county:noble/place:wayne,,Wayne township,
ocd-division/country:us/state:oh/county:ottawa,39123,Ottawa County,Ottawa
ocd-division/country:us/state:oh/county:ottawa/place:allen,,Allen township,
ocd-division/country:us/state:oh/county:ottawa/place:bay,,Bay township,
ocd-division/country:us/state:oh/county:ottawa/place:benton,,Benton township,
ocd-division/country:us/state:oh/county:ottawa/place:carroll,,Carroll township,
ocd-division/country:us/state:oh/county:ottawa/place:catawba_island,,Catawba Island township,
ocd-division/country:us/state:oh/county:ottawa/place:clay,,Clay township,
ocd-division/country:us/state:oh/county:ottawa/place:danbury,,Danbury township,
ocd-division/country:us/state:oh/county:ottawa/place:erie,,Erie township,
ocd-division/country:us/state:oh/county:ottawa/place:harris,,Harris township,
ocd-division/country:us/state:oh/county:ottawa/place:portage,,Portage township,
ocd-division/country:us/state:oh/county:ottawa/place:put-in-bay,,Put-in-Bay township,
ocd-division/country:us/state:oh/county:ottawa/place:salem,,Salem township,
ocd-division/country:us/state:oh/county:paulding,39125,Paulding County,Paulding
ocd-division/country:us/state:oh/county:paulding/place:auglaize,,Auglaize township,
ocd-division/country:us/state:oh/county:paulding/place:benton,,Benton township,
ocd-division/country:us/state:oh/county:paulding/place:blue_creek,,Blue Creek township,
ocd-division/country:us/state:oh/county:paulding/place:brown,,Brown township,
ocd-division/country:us/state:oh/county:paulding/place:carryall,,Carryall township,
ocd-division/country:us/state:oh/county:paulding/place:crane,,Crane township,
ocd-division/country:us/state:oh/county:paulding/place:emerald,,Emerald township,
ocd-division/country:us/state:oh/county:paulding/place:harrison,,Harrison township,
ocd-division/country:us/state:oh/county:paulding/place:jackson,,Jackson township,
ocd-division/country:us/state:oh/county:paulding/place:latty,,Latty township,
ocd-division/country:us/state:oh/county:paulding/place:paulding,,Paulding township,
ocd-division/country:us/state:oh/county:paulding/place:washington,,Washington township,
ocd-division/country:us/state:oh/county:perry,39127,Perry County,Perry
ocd-division/country:us/state:oh/county:perry/place:bearfield,,Bearfield township,
ocd-division/country:us/state:oh/county:perry/place:clayton,,Clayton township,
ocd-division/country:us/state:oh/county:perry/place:coal,,Coal township,
ocd-division/country:us/state:oh/county:perry/place:harrison,,Harrison township,
ocd-division/country:us/state:oh/county:perry/place:hopewell,,Hopewell township,
ocd-division/country:us/state:oh/county:perry/place:jackson,,Jackson township,
ocd-division/country:us/state:oh/county:perry/place:madison,,Madison township,
ocd-division/country:us/state:oh/county:perry/place:monday_creek,,Monday Creek township,
ocd-division/country:us/state:oh/county:perry/place:monroe,,Monroe township,
ocd-division/country:us/state:oh/county:perry/place:pike,,Pike township,
ocd-division/country:us/state:oh/county:perry/place:pleasant,,Pleasant township,
ocd-division/country:us/state:oh/county:perry/place:reading,,Reading township,
ocd-division/country:us/state:oh/county:perry/place:salt_lick,,Salt Lick township,
ocd-division/country:us/state:oh/county:perry/place:thorn,,Thorn township,
ocd-division/country:us/state:oh/county:pickaway,39129,Pickaway County,Pickaway
ocd-division/country:us/state:oh/county:pickaway/place:circleville,,Circleville township,
ocd-division/country:us/state:oh/county:pickaway/place:darby,,Darby township,
ocd-division/country:us/state:oh/county:pickaway/place:deercreek,,Deercreek township,
ocd-division/country:us/state:oh/county:pickaway/place:harrison,,Harrison township,
ocd-division/country:us/state:oh/county:pickaway/place:jackson,,Jackson township,
ocd-division/country:us/state:oh/county:pickaway/place:madison,,Madison township,
ocd-division/country:us/state:oh/county:pickaway/place:monroe,,Monroe township,
ocd-division/country:us/state:oh/county:pickaway/place:muhlenberg,,Muhlenberg township,
ocd-division/country:us/state:oh/county:pickaway/place:perry,,Perry township,
ocd-division/country:us/state:oh/county:pickaway/place:pickaway,,Pickaway township,
ocd-division/country:us/state:oh/county:pickaway/place:saltcreek,,Saltcreek township,
ocd-division/country:us/state:oh/county:pickaway/place:scioto,,Scioto township,
ocd-division/country:us/state:oh/county:pickaway/place:walnut,,Walnut township,
ocd-division/country:us/state:oh/county:pickaway/place:washington,,Washington township,
ocd-division/country:us/state:oh/county:pickaway/place:wayne,,Wayne township,
ocd-division/country:us/state:oh/county:pike,39131,Pike County,Pike
ocd-division/country:us/state:oh/county:pike/place:beaver,,Beaver township,
ocd-division/country:us/state:oh/county:pike/place:benton,,Benton township,
ocd-division/country:us/state:oh/county:pike/place:camp_creek,,Camp Creek township,
ocd-division/country:us/state:oh/county:pike/place:jackson,,Jackson township,
ocd-division/country:us/state:oh/county:pike/place:marion,,Marion township,
ocd-division/country:us/state:oh/county:pike/place:mifflin,,Mifflin township,
ocd-division/country:us/state:oh/county:pike/place:newton,,Newton township,
ocd-division/country:us/state:oh/county:pike/place:pebble,,Pebble township,
ocd-division/country:us/state:oh/county:pike/place:pee_pee,,Pee Pee township,
ocd-division/country:us/state:oh/county:pike/place:perry,,Perry township,
ocd-division/country:us/state:oh/county:pike/place:scioto,,Scioto township,
ocd-division/country:us/state:oh/county:pike/place:seal,,Seal township,
ocd-division/country:us/state:oh/county:pike/place:sunfish,,Sunfish township,
ocd-division/country:us/state:oh/county:pike/place:union,,Union township,
ocd-division/country:us/state:oh/county:portage,39133,Portage County,Portage
ocd-division/country:us/state:oh/county:portage/place:atwater,,Atwater township,
ocd-division/country:us/state:oh/county:portage/place:brimfield,,Brimfield township,
ocd-division/country:us/state:oh/county:portage/place:charlestown,,Charlestown township,
ocd-division/country:us/state:oh/county:portage/place:deerfield,,Deerfield township,
ocd-division/country:us/state:oh/county:portage/place:edinburg,,Edinburg township,
ocd-division/country:us/state:oh/county:portage/place:franklin,,Franklin township,
ocd-division/country:us/state:oh/county:portage/place:freedom,,Freedom township,
ocd-division/country:us/state:oh/county:portage/place:hiram,,Hiram township,
ocd-division/country:us/state:oh/county:portage/place:mantua,,Mantua township,
ocd-division/country:us/state:oh/county:portage/place:nelson,,Nelson township,
ocd-division/country:us/state:oh/county:portage/place:palmyra,,Palmyra township,
ocd-division/country:us/state:oh/county:portage/place:paris,,Paris township,
ocd-division/country:us/state:oh/county:portage/place:randolph,,Randolph township,
ocd-division/country:us/state:oh/county:portage/place:ravenna,,Ravenna township,
ocd-division/country:us/state:oh/county:portage/place:rootstown,,Rootstown township,
ocd-division/country:us/state:oh/county:portage/place:shalersville,,Shalersville township,
ocd-division/country:us/state:oh/county:portage/place:suffield,,Suffield township,
ocd-division/country:us/state:oh/county:portage/place:windham,,Windham township,
ocd-division/country:us/state:oh/county:preble,39135,Preble County,Preble
ocd-division/country:us/state:oh/county:preble/place:dixon,,Dixon township,
ocd-division/country:us/state:oh/county:preble/place:gasper,,Gasper township,
ocd-division/country:us/state:oh/county:preble/place:gratis,,Gratis township,
ocd-division/country:us/state:oh/county:preble/place:harrison,,Harrison township,
ocd-division/country:us/state:oh/county:preble/place:israel,,Israel township,
ocd-division/country:us/state:oh/county:preble/place:jackson,,Jackson township,
ocd-division/country:us/state:oh/county:preble/place:jefferson,,Jefferson township,
ocd-division/country:us/state:oh/county:preble/place:lanier,,Lanier township,
ocd-division/country:us/state:oh/county:preble/place:monroe,,Monroe township,
ocd-division/country:us/state:oh/county:preble/place:somers,,Somers township,
ocd-division/country:us/state:oh/county:preble/place:twin,,Twin township,
ocd-division/country:us/state:oh/county:preble/place:washington,,Washington township,
ocd-division/country:us/state:oh/county:putnam,39137,Putnam County,Putnam
ocd-division/country:us/state:oh/county:putnam/place:blanchard,,Blanchard township,
ocd-division/country:us/state:oh/county:putnam/place:greensburg,,Greensburg township,
ocd-division/country:us/state:oh/county:putnam/place:jackson,,Jackson township,
ocd-division/country:us/state:oh/county:putnam/place:jennings,,Jennings township,
ocd-division/country:us/state:oh/county:putnam/place:liberty,,Liberty township,
ocd-division/country:us/state:oh/county:putnam/place:monroe,,Monroe township,
ocd-division/country:us/state:oh/county:putnam/place:monterey,,Monterey township,
ocd-division/country:us/state:oh/county:putnam/place:ottawa,,Ottawa township,
ocd-division/country:us/state:oh/county:putnam/place:palmer,,Palmer township,
ocd-division/country:us/state:oh/county:putnam/place:perry,,Perry township,
ocd-division/country:us/state:oh/county:putnam/place:pleasant,,Pleasant township,
ocd-division/country:us/state:oh/county:putnam/place:riley,,Riley township,
ocd-division/country:us/state:oh/county:putnam/place:sugar_creek,,Sugar Creek township,
ocd-division/country:us/state:oh/county:putnam/place:union,,Union township,
ocd-division/country:us/state:oh/county:putnam/place:van_buren,,Van Buren township,
ocd-division/country:us/state:oh/county:richland,39139,Richland County,Richland
ocd-division/country:us/state:oh/county:richland/place:bloominggrove,,Bloominggrove township,
ocd-division/country:us/state:oh/county:richland/place:butler,,Butler township,
ocd-division/country:us/state:oh/county:richland/place:cass,,Cass township,
ocd-division/country:us/state:oh/county:richland/place:franklin,,Franklin township,
ocd-division/country:us/state:oh/county:richland/place:jackson,,Jackson township,
ocd-division/country:us/state:oh/county:richland/place:jefferson,,Jefferson township,
ocd-division/country:us/state:oh/county:richland/place:madison,,Madison township,
ocd-division/country:us/state:oh/county:richland/place:mifflin,,Mifflin township,
ocd-division/country:us/state:oh/county:richland/place:monroe,,Monroe township,
ocd-division/country:us/state:oh/county:richland/place:perry,,Perry township,
ocd-division/country:us/state:oh/county:richland/place:plymouth,,Plymouth township,
ocd-division/country:us/state:oh/county:richland/place:sandusky,,Sandusky township,
ocd-division/country:us/state:oh/county:richland/place:sharon,,Sharon township,
ocd-division/country:us/state:oh/county:richland/place:springfield,,Springfield township,
ocd-division/country:us/state:oh/county:richland/place:troy,,Troy township,
ocd-division/country:us/state:oh/county:richland/place:washington,,Washington township,
ocd-division/country:us/state:oh/county:richland/place:weller,,Weller township,
ocd-division/country:us/state:oh/county:richland/place:worthington,,Worthington township,
ocd-division/country:us/state:oh/county:ross,39141,Ross County,Ross
ocd-division/country:us/state:oh/county:ross/place:buckskin,,Buckskin township,
ocd-division/country:us/state:oh/county:ross/place:colerain,,Colerain township,
ocd-division/country:us/state:oh/county:ross/place:concord,,Concord township,
ocd-division/country:us/state:oh/county:ross/place:deerfield,,Deerfield township,
ocd-division/country:us/state:oh/county:ross/place:franklin,,Franklin township,
ocd-division/country:us/state:oh/county:ross/place:green,,Green township,
ocd-division/country:us/state:oh/county:ross/place:harrison,,Harrison township,
ocd-division/country:us/state:oh/county:ross/place:huntington,,Huntington township,
ocd-division/country:us/state:oh/county:ross/place:jefferson,,Jefferson township,
ocd-division/country:us/state:oh/county:ross/place:liberty,,Liberty township,
ocd-division/country:us/state:oh/county:ross/place:paint,,Paint township,
ocd-division/country:us/state:oh/county:ross/place:paxton,,Paxton township,
ocd-division/country:us/state:oh/county:ross/place:scioto,,Scioto township,
ocd-division/country:us/state:oh/county:ross/place:springfield,,Springfield township,
ocd-division/country:us/state:oh/county:ross/place:twin,,Twin township,
ocd-division/country:us/state:oh/county:ross/place:union,,Union township,
ocd-division/country:us/state:oh/county:sandusky,39143,Sandusky County,Sandusky
ocd-division/country:us/state:oh/county:sandusky/place:ballville,,Ballville township,
ocd-division/country:us/state:oh/county:sandusky/place:green_creek,,Green Creek township,
ocd-division/country:us/state:oh/county:sandusky/place:jackson,,Jackson township,
ocd-division/country:us/state:oh/county:sandusky/place:madison,,Madison township,
ocd-division/country:us/state:oh/county:sandusky/place:rice,,Rice township,
ocd-division/country:us/state:oh/county:sandusky/place:riley,,Riley township,
ocd-division/country:us/state:oh/county:sandusky/place:sandusky,,Sandusky township,
ocd-division/country:us/state:oh/county:sandusky/place:scott,,Scott township,
ocd-division/country:us/state:oh/county:sandusky/place:townsend,,Townsend township,
ocd-division/country:us/state:oh/county:sandusky/place:washington,,Washington township,
ocd-division/country:us/state:oh/county:sandusky/place:woodville,,Woodville township,
ocd-division/country:us/state:oh/county:sandusky/place:york,,York township,
ocd-division/country:us/state:oh/county:scioto,39145,Scioto County,Scioto
ocd-division/country:us/state:oh/county:scioto/place:bloom,,Bloom township,
ocd-division/country:us/state:oh/county:scioto/place:brush_creek,,Brush Creek township,
ocd-division/country:us/state:oh/county:scioto/place:clay,,Clay township,
ocd-division/country:us/state:oh/county:scioto/place:green,,Green township,
ocd-division/country:us/state:oh/county:scioto/place:harrison,,Harrison township,
ocd-division/country:us/state:oh/county:scioto/place:jefferson,,Jefferson township,
ocd-division/country:us/state:oh/county:scioto/place:madison,,Madison township,
ocd-division/country:us/state:oh/county:scioto/place:morgan,,Morgan township,
ocd-division/country:us/state:oh/county:scioto/place:nile,,Nile township,
ocd-division/country:us/state:oh/county:scioto/place:porter,,Porter township,
ocd-division/country:us/state:oh/county:scioto/place:rarden,,Rarden township,
ocd-division/country:us/state:oh/county:scioto/place:rush,,Rush township,
ocd-division/country:us/state:oh/county:scioto/place:union,,Union township,
ocd-division/country:us/state:oh/county:scioto/place:valley,,Valley township,
ocd-division/country:us/state:oh/county:scioto/place:vernon,,Vernon township,
ocd-division/country:us/state:oh/county:scioto/place:washington,,Washington township,
ocd-division/country:us/state:oh/county:seneca,39147,Seneca County,Seneca
ocd-division/country:us/state:oh/county:seneca/place:adams,,Adams township,
ocd-division/country:us/state:oh/county:seneca/place:big_spring,,Big Spring township,
ocd-division/country:us/state:oh/county:seneca/place:bloom,,Bloom township,
ocd-division/country:us/state:oh/county:seneca/place:clinton,,Clinton township,
ocd-division/country:us/state:oh/county:seneca/place:eden,,Eden township,
ocd-division/country:us/state:oh/county:seneca/place:hopewell,,Hopewell township,
ocd-division/country:us/state:oh/county:seneca/place:jackson,,Jackson township,
ocd-division/country:us/state:oh/county:seneca/place:liberty,,Liberty township,
ocd-division/country:us/state:oh/county:seneca/place:loudon,,Loudon township,
ocd-division/country:us/state:oh/county:seneca/place:pleasant,,Pleasant township,
ocd-division/country:us/state:oh/county:seneca/place:reed,,Reed township,
ocd-division/country:us/state:oh/county:seneca/place:scipio,,Scipio township,
ocd-division/country:us/state:oh/county:seneca/place:seneca,,Seneca township,
ocd-division/country:us/state:oh/county:seneca/place:thompson,,Thompson township,
ocd-division/country:us/state:oh/county:seneca/place:venice,,Venice township,
ocd-division/country:us/state:oh/county:shelby,39149,Shelby County,Shelby
ocd-division/country:us/state:oh/county:shelby/place:clinton,,Clinton township,
ocd-division/country:us/state:oh/county:shelby/place:cynthian,,Cynthian township,
ocd-division/country:us/state:oh/county:shelby/place:dinsmore,,Dinsmore township,
ocd-division/country:us/state:oh/county:shelby/place:franklin,,Franklin township,
ocd-division/country:us/state:oh/county:shelby/place:green,,Green township,
ocd-division/country:us/state:oh/county:shelby/place:jackson,,Jackson township,
ocd-division/country:us/state:oh/county:shelby/place:loramie,,Loramie township,
ocd-division/country:us/state:oh/county:shelby/place:mclean,,McLean township,
ocd-division/country:us/state:oh/county:shelby/place:orange,,Orange township,
ocd-division/country:us/state:oh/county:shelby/place:perry,,Perry township,
ocd-division/country:us/state:oh/county:shelby/place:salem,,Salem township,
ocd-division/country:us/state:oh/county:shelby/place:turtle_creek,,Turtle Creek township,
ocd-division/country:us/state:oh/county:shelby/place:van_buren,,Van Buren township,
ocd-division/country:us/state:oh/county:shelby/place:washington,,Washington township,
ocd-division/country:us/state:oh/county:stark,39151,Stark County,Stark
ocd-division/country:us/state:oh/county:stark/place:bethlehem,,Bethlehem township,
ocd-division/country:us/state:oh/county:stark/place:canton,,Canton township,
ocd-division/country:us/state:oh/county:stark/place:jackson,,Jackson township,
ocd-division/country:us/state:oh/county:stark/place:lake,,Lake township,
ocd-division/country:us/state:oh/county:stark/place:lawrence,,Lawrence township,
ocd-division/country:us/state:oh/county:stark/place:lexington,,Lexington township,
ocd-division/country:us/state:oh/county:stark/place:marlboro,,Marlboro township,
ocd-division/country:us/state:oh/county:stark/place:nimishillen,,Nimishillen township,
ocd-division/country:us/state:oh/county:stark/place:osnaburg,,Osnaburg township,
ocd-division/country:us/state:oh/county:stark/place:paris,,Paris township,
ocd-division/country:us/state:oh/county:stark/place:perry,,Perry township,
ocd-division/country:us/state:oh/county:stark/place:pike,,Pike township,
ocd-division/country:us/state:oh/county:stark/place:plain,,Plain township,
ocd-division/country:us/state:oh/county:stark/place:sandy,,Sandy township,
ocd-division/country:us/state:oh/county:stark/place:sugar_creek,,Sugar Creek township,
ocd-division/country:us/state:oh/county:stark/place:tuscarawas,,Tuscarawas township,
ocd-division/country:us/state:oh/county:stark/place:washington,,Washington township,
ocd-division/country:us/state:oh/county:summit,39153,Summit County,Summit
ocd-division/country:us/state:oh/county:summit/place:bath,,Bath township,
ocd-division/country:us/state:oh/county:summit/place:boston,,Boston township,
ocd-division/country:us/state:oh/county:summit/place:copley,,Copley township,
ocd-division/country:us/state:oh/county:summit/place:coventry,,Coventry township,
ocd-division/country:us/state:oh/county:summit/place:northfield_center,,Northfield Center township,
ocd-division/country:us/state:oh/county:summit/place:richfield,,Richfield township,
ocd-division/country:us/state:oh/county:summit/place:sagamore_hills,,Sagamore Hills township,
ocd-division/country:us/state:oh/county:summit/place:springfield,,Springfield township,
ocd-division/country:us/state:oh/county:summit/place:twinsburg,,Twinsburg township,
ocd-division/country:us/state:oh/county:trumbull,39155,Trumbull County,Trumbull
ocd-division/country:us/state:oh/county:trumbull/place:bazetta,,Bazetta township,
ocd-division/country:us/state:oh/county:trumbull/place:bloomfield,,Bloomfield township,
ocd-division/country:us/state:oh/county:trumbull/place:braceville,,Braceville township,
ocd-division/country:us/state:oh/county:trumbull/place:bristol,,Bristol township,
ocd-division/country:us/state:oh/county:trumbull/place:brookfield,,Brookfield township,
ocd-division/country:us/state:oh/county:trumbull/place:champion,,Champion township,
ocd-division/country:us/state:oh/county:trumbull/place:farmington,,Farmington township,
ocd-division/country:us/state:oh/county:trumbull/place:fowler,,Fowler township,
ocd-division/country:us/state:oh/county:trumbull/place:greene,,Greene township,
ocd-division/country:us/state:oh/county:trumbull/place:gustavus,,Gustavus township,
ocd-division/country:us/state:oh/county:trumbull/place:hartford,,Hartford township,
ocd-division/country:us/state:oh/county:trumbull/place:howland,,Howland township,
ocd-division/country:us/state:oh/county:trumbull/place:hubbard,,Hubbard township,
ocd-division/country:us/state:oh/county:trumbull/place:johnston,,Johnston township,
ocd-division/country:us/state:oh/county:trumbull/place:kinsman,,Kinsman township,
ocd-division/country:us/state:oh/county:trumbull/place:liberty,,Liberty township,
ocd-division/country:us/state:oh/county:trumbull/place:mecca,,Mecca township,
ocd-division/country:us/state:oh/county:trumbull/place:mesopotamia,,Mesopotamia township,
ocd-division/country:us/state:oh/county:trumbull/place:newton,,Newton township,
ocd-division/country:us/state:oh/county:trumbull/place:southington,,Southington township,
ocd-division/country:us/state:oh/county:trumbull/place:vernon,,Vernon township,
ocd-division/country:us/state:oh/county:trumbull/place:vienna,,Vienna township,
ocd-division/country:us/state:oh/county:trumbull/place:warren,,Warren township,
ocd-division/country:us/state:oh/county:trumbull/place:weathersfield,,Weathersfield township,
ocd-division/country:us/state:oh/county:tuscarawas,39157,Tuscarawas County,Tuscarawas
ocd-division/country:us/state:oh/county:tuscarawas/place:auburn,,Auburn township,
ocd-division/country:us/state:oh/county:tuscarawas/place:bucks,,Bucks township,
ocd-division/country:us/state:oh/county:tuscarawas/place:clay,,Clay township,
ocd-division/country:us/state:oh/county:tuscarawas/place:dover,,Dover township,
ocd-division/country:us/state:oh/county:tuscarawas/place:fairfield,,Fairfield township,
ocd-division/country:us/state:oh/county:tuscarawas/place:franklin,,Franklin township,
ocd-division/country:us/state:oh/county:tuscarawas/place:goshen,,Goshen township,
ocd-division/country:us/state:oh/county:tuscarawas/place:jefferson,,Jefferson township,
ocd-division/country:us/state:oh/county:tuscarawas/place:lawrence,,Lawrence township,
ocd-division/country:us/state:oh/county:tuscarawas/place:mill,,Mill township,
ocd-division/country:us/state:oh/county:tuscarawas/place:oxford,,Oxford township,
ocd-division/country:us/state:oh/county:tuscarawas/place:perry,,Perry township,
ocd-division/country:us/state:oh/county:tuscarawas/place:rush,,Rush township,
ocd-division/country:us/state:oh/county:tuscarawas/place:salem,,Salem township,
ocd-division/country:us/state:oh/county:tuscarawas/place:sandy,,Sandy township,
ocd-division/country:us/state:oh/county:tuscarawas/place:sugar_creek,,Sugar Creek township,
ocd-division/country:us/state:oh/county:tuscarawas/place:union,,Union township,
ocd-division/country:us/state:oh/county:tuscarawas/place:warren,,Warren township,
ocd-division/country:us/state:oh/county:tuscarawas/place:warwick,,Warwick township,
ocd-division/country:us/state:oh/county:tuscarawas/place:washington,,Washington township,
ocd-division/country:us/state:oh/county:tuscarawas/place:wayne,,Wayne township,
ocd-division/country:us/state:oh/county:tuscarawas/place:york,,York township,
ocd-division/country:us/state:oh/county:union,39159,Union County,Union
ocd-division/country:us/state:oh/county:union/place:allen,,Allen township,
ocd-division/country:us/state:oh/county:union/place:claibourne,,Claibourne township,
ocd-division/country:us/state:oh/county:union/place:darby,,Darby township,
ocd-division/country:us/state:oh/county:union/place:dover,,Dover township,
ocd-division/country:us/state:oh/county:union/place:jackson,,Jackson township,
ocd-division/country:us/state:oh/county:union/place:jerome,,Jerome township,
ocd-division/country:us/state:oh/county:union/place:leesburg,,Leesburg township,
ocd-division/country:us/state:oh/county:union/place:liberty,,Liberty township,
ocd-division/country:us/state:oh/county:union/place:millcreek,,Millcreek township,
ocd-division/country:us/state:oh/county:union/place:paris,,Paris township,
ocd-division/country:us/state:oh/county:union/place:taylor,,Taylor township,
ocd-division/country:us/state:oh/county:union/place:union,,Union township,
ocd-division/country:us/state:oh/county:union/place:washington,,Washington township,
ocd-division/country:us/state:oh/county:union/place:york,,York township,
ocd-division/country:us/state:oh/county:van_wert,39161,Van Wert County,Van Wert
ocd-division/country:us/state:oh/county:van_wert/place:harrison,,Harrison township,
ocd-division/country:us/state:oh/county:van_wert/place:hoaglin,,Hoaglin township,
ocd-division/country:us/state:oh/county:van_wert/place:jackson,,Jackson township,
ocd-division/country:us/state:oh/county:van_wert/place:jennings,,Jennings township,
ocd-division/country:us/state:oh/county:van_wert/place:liberty,,Liberty township,
ocd-division/country:us/state:oh/county:van_wert/place:pleasant,,Pleasant township,
ocd-division/country:us/state:oh/county:van_wert/place:ridge,,Ridge township,
ocd-division/country:us/state:oh/county:van_wert/place:tully,,Tully township,
ocd-division/country:us/state:oh/county:van_wert/place:union,,Union township,
ocd-division/country:us/state:oh/county:van_wert/place:washington,,Washington township,
ocd-division/country:us/state:oh/county:van_wert/place:willshire,,Willshire township,
ocd-division/country:us/state:oh/county:van_wert/place:york,,York township,
ocd-division/country:us/state:oh/county:vinton,39163,Vinton County,Vinton
ocd-division/country:us/state:oh/county:vinton/place:brown,,Brown township,
ocd-division/country:us/state:oh/county:vinton/place:clinton,,Clinton township,
ocd-division/country:us/state:oh/county:vinton/place:eagle,,Eagle township,
ocd-division/country:us/state:oh/county:vinton/place:elk,,Elk township,
ocd-division/country:us/state:oh/county:vinton/place:harrison,,Harrison township,
ocd-division/country:us/state:oh/county:vinton/place:jackson,,Jackson township,
ocd-division/country:us/state:oh/county:vinton/place:knox,,Knox township,
ocd-division/country:us/state:oh/county:vinton/place:madison,,Madison township,
ocd-division/country:us/state:oh/county:vinton/place:richland,,Richland township,
ocd-division/country:us/state:oh/county:vinton/place:swan,,Swan township,
ocd-division/country:us/state:oh/county:vinton/place:vinton,,Vinton township,
ocd-division/country:us/state:oh/county:vinton/place:wilkesville,,Wilkesville township,
ocd-division/country:us/state:oh/county:warren,39165,Warren County,Warren
ocd-division/country:us/state:oh/county:warren/place:clear_creek,,Clear Creek township,
ocd-division/country:us/state:oh/county:warren/place:deerfield,,Deerfield township,
ocd-division/country:us/state:oh/county:warren/place:franklin,,Franklin township,
ocd-division/country:us/state:oh/county:warren/place:hamilton,,Hamilton township,
ocd-division/country:us/state:oh/county:warren/place:harlan,,Harlan township,
ocd-division/country:us/state:oh/county:warren/place:massie,,Massie township,
ocd-division/country:us/state:oh/county:warren/place:salem,,Salem township,
ocd-division/country:us/state:oh/county:warren/place:turtlecreek,,Turtlecreek township,
ocd-division/country:us/state:oh/county:warren/place:union,,Union township,
ocd-division/country:us/state:oh/county:warren/place:washington,,Washington township,
ocd-division/country:us/state:oh/county:warren/place:wayne,,Wayne township,
ocd-division/country:us/state:oh/county:washington,39167,Washington County,Washington
ocd-division/country:us/state:oh/county:washington/place:adams,,Adams township,
ocd-division/country:us/state:oh/county:washington/place:aurelius,,Aurelius township,
ocd-division/country:us/state:oh/county:washington/place:barlow,,Barlow township,
ocd-division/country:us/state:oh/county:washington/place:belpre,,Belpre township,
ocd-division/country:us/state:oh/county:washington/place:decatur,,Decatur township,
ocd-division/country:us/state:oh/county:washington/place:dunham,,Dunham township,
ocd-division/country:us/state:oh/county:washington/place:fairfield,,Fairfield township,
ocd-division/country:us/state:oh/county:washington/place:fearing,,Fearing township,
ocd-division/country:us/state:oh/county:washington/place:grandview,,Grandview township,
ocd-division/country:us/state:oh/county:washington/place:independence,,Independence township,
ocd-division/country:us/state:oh/county:washington/place:lawrence,,Lawrence township,
ocd-division/country:us/state:oh/county:washington/place:liberty,,Liberty township,
ocd-division/country:us/state:oh/county:washington/place:ludlow,,Ludlow township,
ocd-division/country:us/state:oh/county:washington/place:marietta,,Marietta township,
ocd-division/country:us/state:oh/county:washington/place:muskingum,,Muskingum township,
ocd-division/country:us/state:oh/county:washington/place:newport,,Newport township,
ocd-division/country:us/state:oh/county:washington/place:palmer,,Palmer township,
ocd-division/country:us/state:oh/county:washington/place:salem,,Salem township,
ocd-division/country:us/state:oh/county:washington/place:warren,,Warren township,
ocd-division/country:us/state:oh/county:washington/place:waterford,,Waterford township,
ocd-division/country:us/state:oh/county:washington/place:watertown,,Watertown township,
ocd-division/country:us/state:oh/county:washington/place:wesley,,Wesley township,
ocd-division/country:us/state:oh/county:wayne,39169,Wayne County,Wayne
ocd-division/country:us/state:oh/county:wayne/place:baughman,,Baughman township,
ocd-division/country:us/state:oh/county:wayne/place:canaan,,Canaan township,
ocd-division/country:us/state:oh/county:wayne/place:chester,,Chester township,
ocd-division/country:us/state:oh/county:wayne/place:chippewa,,Chippewa township,
ocd-division/country:us/state:oh/county:wayne/place:clinton,,Clinton township,
ocd-division/country:us/state:oh/county:wayne/place:congress,,Congress township,
ocd-division/country:us/state:oh/county:wayne/place:east_union,,East Union township,
ocd-division/country:us/state:oh/county:wayne/place:franklin,,Franklin township,
ocd-division/country:us/state:oh/county:wayne/place:green,,Green township,
ocd-division/country:us/state:oh/county:wayne/place:milton,,Milton township,
ocd-division/country:us/state:oh/county:wayne/place:paint,,Paint township,
ocd-division/country:us/state:oh/county:wayne/place:plain,,Plain township,
ocd-division/country:us/state:oh/county:wayne/place:salt_creek,,Salt Creek township,
ocd-division/country:us/state:oh/county:wayne/place:sugar_creek,,Sugar Creek township,
ocd-division/country:us/state:oh/county:wayne/place:wayne,,Wayne township,
ocd-division/country:us/state:oh/county:wayne/place:wooster,,Wooster township,
ocd-division/country:us/state:oh/county:williams,39171,Williams County,Williams
ocd-division/country:us/state:oh/county:williams/place:brady,,Brady township,
ocd-division/country:us/state:oh/county:williams/place:bridgewater,,Bridgewater township,
ocd-division/country:us/state:oh/county:williams/place:center,,Center township,
ocd-division/country:us/state:oh/county:williams/place:florence,,Florence township,
ocd-division/country:us/state:oh/county:williams/place:jefferson,,Jefferson township,
ocd-division/country:us/state:oh/county:williams/place:madison,,Madison township,
ocd-division/country:us/state:oh/county:williams/place:mill_creek,,Mill Creek township,
ocd-division/country:us/state:oh/county:williams/place:northwest,,Northwest township,
ocd-division/country:us/state:oh/county:williams/place:pulaski,,Pulaski township,
ocd-division/country:us/state:oh/county:williams/place:springfield,,Springfield township,
ocd-division/country:us/state:oh/county:williams/place:st_joseph,,St. Joseph township,
